ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,,,
CHEMBL522257,189796,0,None,-,0,Human,8.7,pKi,=,8.7,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,416,4,0,5,3.3,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)N(C)C(=O)CO5)CC3)cccc2n1,10.1021/jm100482n,,
52942644,19111,0,None,-,0,Human,8.7,pKi,=,8.7,Functional,Antagonistactivityathuman5-HT1BreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassayAntagonistactivityathuman5-HT1BreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassay,ChEMBL,398,4,1,4,3.7,Cc1ccc2c(N3CCN(CCc4cccc5[nH]c(=O)ccc45)CC3)cccc2n1,10.1016/j.bmcl.2010.09.085,,
CHEMBL1290715,19111,0,None,-,0,Human,8.7,pKi,=,8.7,Functional,Antagonistactivityathuman5-HT1BreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassayAntagonistactivityathuman5-HT1BreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassay,ChEMBL,398,4,1,4,3.7,Cc1ccc2c(N3CCN(CCc4cccc5[nH]c(=O)ccc45)CC3)cccc2n1,10.1016/j.bmcl.2010.09.085,,
44592297,188730,0,None,-,0,Human,8.7,pKi,=,8.7,Functional,Antagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,448,4,0,5,3.8,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)[C@H](C)C3)cc(F)cc2n1,10.1016/j.bmcl.2009.02.056,,
CHEMBL513875,188730,0,None,-,0,Human,8.7,pKi,=,8.7,Functional,Antagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,448,4,0,5,3.8,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)[C@H](C)C3)cc(F)cc2n1,10.1016/j.bmcl.2009.02.056,,
9979309,189796,0,None,-,0,Human,8.7,pKi,=,8.7,Functional,Antagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,416,4,0,5,3.3,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)N(C)C(=O)CO5)CC3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
CHEMBL522257,189796,0,None,-,0,Human,8.7,pKi,=,8.7,Functional,Antagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,416,4,0,5,3.3,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)N(C)C(=O)CO5)CC3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
14519851,116144,33,None,-,0,Human,7.0,pKi,=,7,Functional,Agonistactivitytothehumanrecombinant5-hydroxytryptamine1BreceptorAgonistactivitytothehumanrecombinant5-hydroxytryptamine1Breceptor,ChEMBL,187,3,1,2,2.2,NCCOc1cccc2ccccc12,10.1021/jm970507t,,
CHEMBL337539,116144,33,None,-,0,Human,7.0,pKi,=,7,Functional,Agonistactivitytothehumanrecombinant5-hydroxytryptamine1BreceptorAgonistactivitytothehumanrecombinant5-hydroxytryptamine1Breceptor,ChEMBL,187,3,1,2,2.2,NCCOc1cccc2ccccc12,10.1021/jm970507t,,
2261792,115845,5,None,-,0,Human,7.0,pKi,=,7.0,Functional,Agonistactivitytothehumanrecombinant5-hydroxytryptamine1BreceptorAgonistactivitytothehumanrecombinant5-hydroxytryptamine1Breceptor,ChEMBL,231,6,2,3,1.8,OCCNCCOc1cccc2ccccc12,10.1021/jm970507t,,
CHEMBL336092,115845,5,None,-,0,Human,7.0,pKi,=,7.0,Functional,Agonistactivitytothehumanrecombinant5-hydroxytryptamine1BreceptorAgonistactivitytothehumanrecombinant5-hydroxytryptamine1Breceptor,ChEMBL,231,6,2,3,1.8,OCCNCCOc1cccc2ccccc12,10.1021/jm970507t,,
44405655,71460,0,None,-,0,Human,7.9,pKi,=,7.9,Functional,Inhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPRInhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPR,ChEMBL,453,5,0,8,2.6,COc1ccc(C)cc1N1CCN(CCn2cnc3sc4c(c3c2=O)CCN(C)C4)CC1,10.1016/j.bmcl.2005.04.077,,
CHEMBL197064,71460,0,None,-,0,Human,7.9,pKi,=,7.9,Functional,Inhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPRInhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPR,ChEMBL,453,5,0,8,2.6,COc1ccc(C)cc1N1CCN(CCn2cnc3sc4c(c3c2=O)CCN(C)C4)CC1,10.1016/j.bmcl.2005.04.077,,
10584924,30161,0,None,-,0,Human,6.0,pKi,=,6.0,Functional,Agonistactivitytothehumanrecombinant5-hydroxytryptamine1BreceptorAgonistactivitytothehumanrecombinant5-hydroxytryptamine1Breceptor,ChEMBL,218,5,2,2,2.5,CC(C)NCCOc1cccc2[nH]ccc12,10.1021/jm970507t,,
CHEMBL139230,30161,0,None,-,0,Human,6.0,pKi,=,6.0,Functional,Agonistactivitytothehumanrecombinant5-hydroxytryptamine1BreceptorAgonistactivitytothehumanrecombinant5-hydroxytryptamine1Breceptor,ChEMBL,218,5,2,2,2.5,CC(C)NCCOc1cccc2[nH]ccc12,10.1021/jm970507t,,
22464806,71426,0,None,-,0,Human,6.9,pKi,=,6.9,Functional,Inhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPRInhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPR,ChEMBL,515,6,0,8,3.9,COc1ccc(-c2ccccc2)cc1N1CCN(CCn2cnc3sc4c(c3c2=O)CCN(C)C4)CC1,10.1016/j.bmcl.2005.04.077,,
CHEMBL196961,71426,0,None,-,0,Human,6.9,pKi,=,6.9,Functional,Inhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPRInhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPR,ChEMBL,515,6,0,8,3.9,COc1ccc(-c2ccccc2)cc1N1CCN(CCn2cnc3sc4c(c3c2=O)CCN(C)C4)CC1,10.1016/j.bmcl.2005.04.077,,
10775772,29858,2,None,-,0,Human,6.9,pKi,=,6.9,Functional,Agonistactivitytothehumanrecombinant5-hydroxytryptamine1BreceptorAgonistactivitytothehumanrecombinant5-hydroxytryptamine1Breceptor,ChEMBL,229,5,1,2,3.2,CC(C)NCCOc1cccc2ccccc12,10.1021/jm970507t,,
CHEMBL138963,29858,2,None,-,0,Human,6.9,pKi,=,6.9,Functional,Agonistactivitytothehumanrecombinant5-hydroxytryptamine1BreceptorAgonistactivitytothehumanrecombinant5-hydroxytryptamine1Breceptor,ChEMBL,229,5,1,2,3.2,CC(C)NCCOc1cccc2ccccc12,10.1021/jm970507t,,
10588458,27369,0,None,-,0,Human,5.9,pKi,=,5.9,Functional,Agonistactivitytothehumanrecombinant5-hydroxytryptamine1BreceptorAgonistactivitytothehumanrecombinant5-hydroxytryptamine1Breceptor,ChEMBL,275,8,0,2,4.5,CCCN(C)CCCOc1ccccc1C1CCCC1,10.1021/jm970507t,,
CHEMBL136962,27369,0,None,-,0,Human,5.9,pKi,=,5.9,Functional,Agonistactivitytothehumanrecombinant5-hydroxytryptamine1BreceptorAgonistactivitytothehumanrecombinant5-hydroxytryptamine1Breceptor,ChEMBL,275,8,0,2,4.5,CCCN(C)CCCOc1ccccc1C1CCCC1,10.1021/jm970507t,,
6422277,29787,4,None,-,0,Human,5.9,pKi,=,5.9,Functional,Agonistactivitytothehumanrecombinant5-hydroxytryptamine1BreceptorAgonistactivitytothehumanrecombinant5-hydroxytryptamine1Breceptor,ChEMBL,271,8,0,2,4.3,CCCCN(CC)CCOc1cccc2ccccc12,10.1021/jm970507t,,
CHEMBL138907,29787,4,None,-,0,Human,5.9,pKi,=,5.9,Functional,Agonistactivitytothehumanrecombinant5-hydroxytryptamine1BreceptorAgonistactivitytothehumanrecombinant5-hydroxytryptamine1Breceptor,ChEMBL,271,8,0,2,4.3,CCCCN(CC)CCOc1cccc2ccccc12,10.1021/jm970507t,,
44592295,178270,0,None,-,0,Human,7.8,pKi,=,7.8,Functional,Antagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,430,4,0,5,3.7,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)[C@@H](C)C3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
CHEMBL471047,178270,0,None,-,0,Human,7.8,pKi,=,7.8,Functional,Antagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,430,4,0,5,3.7,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)[C@@H](C)C3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
44592252,188440,0,None,-,0,Human,7.8,pKi,=,7.8,Functional,Antagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,466,6,0,5,3.9,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5CC(F)F)CC3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
CHEMBL511279,188440,0,None,-,0,Human,7.8,pKi,=,7.8,Functional,Antagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,466,6,0,5,3.9,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5CC(F)F)CC3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
44592335,178187,0,None,-,0,Human,6.8,pKi,=,6.8,Functional,Antagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,462,5,0,5,4.2,Cc1ccc2c(N3CCN(CCCc4cccc5c4OCC(=O)N5C)[C@H](C)C3)cc(F)cc2n1,10.1016/j.bmcl.2009.02.056,,
CHEMBL470217,178187,0,None,-,0,Human,6.8,pKi,=,6.8,Functional,Antagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,462,5,0,5,4.2,Cc1ccc2c(N3CCN(CCCc4cccc5c4OCC(=O)N5C)[C@H](C)C3)cc(F)cc2n1,10.1016/j.bmcl.2009.02.056,,
10518850,34929,0,None,-,0,Human,7.8,pKi,=,7.8,Functional,Compoundwastestedforintrinsicefficacyagainsthuman5-hydroxytryptamine1Dreceptorbetameasuredasthereductionofforskolin-stimulatedcAMP.Compoundwastestedforintrinsicefficacyagainsthuman5-hydroxytryptamine1Dreceptorbetameasuredasthereductionofforskolin-stimulatedcAMP.,ChEMBL,308,4,2,4,1.9,NCCc1c[nH]c2ccc(OS(=O)(=O)C(F)(F)F)cc12,10.1021/jm9604890,,
CHEMBL143512,34929,0,None,-,0,Human,7.8,pKi,=,7.8,Functional,Compoundwastestedforintrinsicefficacyagainsthuman5-hydroxytryptamine1Dreceptorbetameasuredasthereductionofforskolin-stimulatedcAMP.Compoundwastestedforintrinsicefficacyagainsthuman5-hydroxytryptamine1Dreceptorbetameasuredasthereductionofforskolin-stimulatedcAMP.,ChEMBL,308,4,2,4,1.9,NCCc1c[nH]c2ccc(OS(=O)(=O)C(F)(F)F)cc12,10.1021/jm9604890,,
10809674,118587,0,None,-,1,Human,8.6,pKi,=,8.6,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1BreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1BreceptorinCHO-K1cells,ChEMBL,378,9,4,4,3.1,NCCc1c[nH]c2ccc(OCCOc3ccc4[nH]cc(CCN)c4c3)cc12,10.1021/jm960552l,,
CHEMBL343196,118587,0,None,-,1,Human,8.6,pKi,=,8.6,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1BreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1BreceptorinCHO-K1cells,ChEMBL,378,9,4,4,3.1,NCCc1c[nH]c2ccc(OCCOc3ccc4[nH]cc(CCN)c4c3)cc12,10.1021/jm960552l,,
44405586,71424,0,None,-,0,Human,8.6,pKi,=,8.6,Functional,Inhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPRInhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPR,ChEMBL,467,6,0,8,3.1,CC(C)Oc1ccccc1N1CCN(CCn2cnc3sc4c(c3c2=O)CCN(C)C4)CC1,10.1016/j.bmcl.2005.04.077,,
CHEMBL196958,71424,0,None,-,0,Human,8.6,pKi,=,8.6,Functional,Inhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPRInhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPR,ChEMBL,467,6,0,8,3.1,CC(C)Oc1ccccc1N1CCN(CCn2cnc3sc4c(c3c2=O)CCN(C)C4)CC1,10.1016/j.bmcl.2005.04.077,,
11568826,132153,0,None,9,2,Human,8.6,pKi,=,8.6,Functional,Inhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPRInhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPR,ChEMBL,460,4,0,8,2.8,CN1CCc2c(sc3ncn(CCN4CCN(c5cncc6ccccc56)CC4)c(=O)c23)C1,10.1016/j.bmcl.2005.04.077,,
CHEMBL370110,132153,0,None,9,2,Human,8.6,pKi,=,8.6,Functional,Inhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPRInhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPR,ChEMBL,460,4,0,8,2.8,CN1CCc2c(sc3ncn(CCN4CCN(c5cncc6ccccc56)CC4)c(=O)c23)C1,10.1016/j.bmcl.2005.04.077,,
46900606,16413,0,None,-,0,Human,8.6,pKi,=,8.6,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,440,4,0,7,3.7,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C)nnn4-5)CC3)cccc2n1,10.1021/jm100482n,,
CHEMBL1241546,16413,0,None,-,0,Human,8.6,pKi,=,8.6,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,440,4,0,7,3.7,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C)nnn4-5)CC3)cccc2n1,10.1021/jm100482n,,
46900614,16425,0,None,-,0,Human,8.6,pKi,=,8.6,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,496,6,0,8,4.4,CO/N=C(\C)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,10.1021/jm100482n,,
CHEMBL1241737,16425,0,None,-,0,Human,8.6,pKi,=,8.6,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,496,6,0,8,4.4,CO/N=C(\C)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,10.1021/jm100482n,,
46900782,16435,0,None,-,0,Human,8.6,pKi,=,8.6,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,510,6,1,7,4.1,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NC(C)C)ncn4-5)CC3)cccc2n1,10.1021/jm100482n,,
CHEMBL1241998,16435,0,None,-,0,Human,8.6,pKi,=,8.6,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,510,6,1,7,4.1,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NC(C)C)ncn4-5)CC3)cccc2n1,10.1021/jm100482n,,
44592296,178098,0,None,-,0,Human,8.6,pKi,=,8.6,Functional,Antagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,434,4,0,5,3.4,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)CC3)cc(F)cc2n1,10.1016/j.bmcl.2009.02.056,,
CHEMBL469374,178098,0,None,-,0,Human,8.6,pKi,=,8.6,Functional,Antagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,434,4,0,5,3.4,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)CC3)cc(F)cc2n1,10.1016/j.bmcl.2009.02.056,,
44592294,188508,0,None,-,0,Human,8.6,pKi,=,8.6,Functional,Antagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,430,4,0,5,3.7,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)[C@H](C)C3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
CHEMBL511815,188508,0,None,-,0,Human,8.6,pKi,=,8.6,Functional,Antagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,430,4,0,5,3.7,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)[C@H](C)C3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
10585509,29505,2,None,-,0,Human,6.7,pKi,=,6.7,Functional,Agonistactivitytothehumanrecombinant5-hydroxytryptamine1BreceptorAgonistactivitytothehumanrecombinant5-hydroxytryptamine1Breceptor,ChEMBL,229,6,1,2,3.2,CCCNCCOc1cccc2ccccc12,10.1021/jm970507t,,
CHEMBL138683,29505,2,None,-,0,Human,6.7,pKi,=,6.7,Functional,Agonistactivitytothehumanrecombinant5-hydroxytryptamine1BreceptorAgonistactivitytothehumanrecombinant5-hydroxytryptamine1Breceptor,ChEMBL,229,6,1,2,3.2,CCCNCCOc1cccc2ccccc12,10.1021/jm970507t,,
2543,3621,61,None,1,12,Human,7.6,pKi,=,7.6,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1BreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1BreceptorinCHO-K1cells,ChEMBL,295,6,2,3,1.3,CNS(=O)(=O)Cc1ccc2c(c1)c(CCN(C)C)c[nH]2,10.1021/jm960552l,,
5358,3621,61,None,1,12,Human,7.6,pKi,=,7.6,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1BreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1BreceptorinCHO-K1cells,ChEMBL,295,6,2,3,1.3,CNS(=O)(=O)Cc1ccc2c(c1)c(CCN(C)C)c[nH]2,10.1021/jm960552l,,
54,3621,61,None,1,12,Human,7.6,pKi,=,7.6,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1BreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1BreceptorinCHO-K1cells,ChEMBL,295,6,2,3,1.3,CNS(=O)(=O)Cc1ccc2c(c1)c(CCN(C)C)c[nH]2,10.1021/jm960552l,,
CHEMBL128,3621,61,None,1,12,Human,7.6,pKi,=,7.6,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1BreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1BreceptorinCHO-K1cells,ChEMBL,295,6,2,3,1.3,CNS(=O)(=O)Cc1ccc2c(c1)c(CCN(C)C)c[nH]2,10.1021/jm960552l,,
DB00669,3621,61,None,1,12,Human,7.6,pKi,=,7.6,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1BreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1BreceptorinCHO-K1cells,ChEMBL,295,6,2,3,1.3,CNS(=O)(=O)Cc1ccc2c(c1)c(CCN(C)C)c[nH]2,10.1021/jm960552l,,
2543,3621,61,None,1,12,Human,7.6,pKi,=,7.6,Functional,Compoundwastestedforintrinsicefficacyagainsthuman5-hydroxytryptamine1Dreceptorbetameasuredasthereductionofforskolin-stimulatedcAMP.Compoundwastestedforintrinsicefficacyagainsthuman5-hydroxytryptamine1Dreceptorbetameasuredasthereductionofforskolin-stimulatedcAMP.,ChEMBL,295,6,2,3,1.3,CNS(=O)(=O)Cc1ccc2c(c1)c(CCN(C)C)c[nH]2,10.1021/jm9604890,,
5358,3621,61,None,1,12,Human,7.6,pKi,=,7.6,Functional,Compoundwastestedforintrinsicefficacyagainsthuman5-hydroxytryptamine1Dreceptorbetameasuredasthereductionofforskolin-stimulatedcAMP.Compoundwastestedforintrinsicefficacyagainsthuman5-hydroxytryptamine1Dreceptorbetameasuredasthereductionofforskolin-stimulatedcAMP.,ChEMBL,295,6,2,3,1.3,CNS(=O)(=O)Cc1ccc2c(c1)c(CCN(C)C)c[nH]2,10.1021/jm9604890,,
54,3621,61,None,1,12,Human,7.6,pKi,=,7.6,Functional,Compoundwastestedforintrinsicefficacyagainsthuman5-hydroxytryptamine1Dreceptorbetameasuredasthereductionofforskolin-stimulatedcAMP.Compoundwastestedforintrinsicefficacyagainsthuman5-hydroxytryptamine1Dreceptorbetameasuredasthereductionofforskolin-stimulatedcAMP.,ChEMBL,295,6,2,3,1.3,CNS(=O)(=O)Cc1ccc2c(c1)c(CCN(C)C)c[nH]2,10.1021/jm9604890,,
CHEMBL128,3621,61,None,1,12,Human,7.6,pKi,=,7.6,Functional,Compoundwastestedforintrinsicefficacyagainsthuman5-hydroxytryptamine1Dreceptorbetameasuredasthereductionofforskolin-stimulatedcAMP.Compoundwastestedforintrinsicefficacyagainsthuman5-hydroxytryptamine1Dreceptorbetameasuredasthereductionofforskolin-stimulatedcAMP.,ChEMBL,295,6,2,3,1.3,CNS(=O)(=O)Cc1ccc2c(c1)c(CCN(C)C)c[nH]2,10.1021/jm9604890,,
DB00669,3621,61,None,1,12,Human,7.6,pKi,=,7.6,Functional,Compoundwastestedforintrinsicefficacyagainsthuman5-hydroxytryptamine1Dreceptorbetameasuredasthereductionofforskolin-stimulatedcAMP.Compoundwastestedforintrinsicefficacyagainsthuman5-hydroxytryptamine1Dreceptorbetameasuredasthereductionofforskolin-stimulatedcAMP.,ChEMBL,295,6,2,3,1.3,CNS(=O)(=O)Cc1ccc2c(c1)c(CCN(C)C)c[nH]2,10.1021/jm9604890,,
9909089,186224,0,None,-,1,Human,6.6,pKi,=,6.6,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,402,4,1,5,3.2,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,10.1021/jm100482n,,
